cls,board
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th107
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th113
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th120
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th122
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th301
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th302
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th303
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th304
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th305
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th306
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th307
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th308
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th309
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th310
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th313
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th314
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th315
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th316
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th317
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th319
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th320
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th322
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th323
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th324
D_Group>Taipei-Area>TPE-Senior>CKHS>CK53RD,ck53rd122
D_Group>Taipei-Area>TPE-Senior>CKHS>CK53RD,ck53rd211
D_Group>Taipei-Area>TPE-Senior>CKHS>CK53RD,ck53rd301
D_Group>Taipei-Area>TPE-Senior>CKHS>CK53RD,ck53rd302
D_Group>Taipei-Area>TPE-Senior>CKHS>CK53RD,ck53rd303
D_Group>Taipei-Area>TPE-Senior>CKHS>CK53RD,ck53rd305
D_Group>Taipei-Area>TPE-Senior>CKHS>CK53RD,ck53rd308
D_Group>Taipei-Area>TPE-Senior>CKHS>CK53RD,ck53rd309
D_Group>Taipei-Area>TPE-Senior>CKHS>CK53RD,ck53rd310
D_Group>Taipei-Area>TPE-Senior>CKHS>CK53RD,ck53rd312
D_Group>Taipei-Area>TPE-Senior>CKHS>CK53RD,ck53rd313
D_Group>Taipei-Area>TPE-Senior>CKHS>CK53RD,ck53rd316
D_Group>Taipei-Area>TPE-Senior>CKHS>CK53RD,ck53rd317
D_Group>Taipei-Area>TPE-Senior>CKHS>CK53RD,ck53rd320
D_Group>Taipei-Area>TPE-Senior>CKHS>CK53RD,ck53rd321
D_Group>Taipei-Area>TPE-Senior>CKHS>CK53RD,ck53rd323
D_Group>Taipei-Area>TPE-Senior>CKHS>CK53RD,ck53rd324
D_Group>Taipei-Area>TPE-Senior>CKHS>CK53RD,ck53rd325
D_Group>Taipei-Area>TPE-Senior>CKHS>CK53RD,ck53rd326
D_Group>Taipei-Area>TPE-Senior>CKHS>CK53RD,ck53rd327
D_Group>Taipei-Area>TPE-Senior>CKHS>CK53RD,ck53rd328
D_Group>Taipei-Area>TPE-Senior>CKHS>CK53RD,ck53rd329
D_Group>Taipei-Area>TPE-Senior>CKHS>CK53RD,ck53rd330
D_Group>Taipei-Area>TPE-Senior>CKHS>CK53RD,ck53rd332
D_Group>Taipei-Area>TPE-Senior>CKHS>CK52ND,ck52nd301
D_Group>Taipei-Area>TPE-Senior>CKHS>CK52ND,ck52nd302
D_Group>Taipei-Area>TPE-Senior>CKHS>CK52ND,ck52nd306
D_Group>Taipei-Area>TPE-Senior>CKHS>CK52ND,ck52nd307
D_Group>Taipei-Area>TPE-Senior>CKHS>CK52ND,ck52nd308
D_Group>Taipei-Area>TPE-Senior>CKHS>CK52ND,ck52nd309
D_Group>Taipei-Area>TPE-Senior>CKHS>CK52ND,ck52nd310
D_Group>Taipei-Area>TPE-Senior>CKHS>CK52ND,ck52nd312
D_Group>Taipei-Area>TPE-Senior>CKHS>CK52ND,ck52nd313
D_Group>Taipei-Area>TPE-Senior>CKHS>CK52ND,ck52nd315
D_Group>Taipei-Area>TPE-Senior>CKHS>CK52ND,ck52nd316
D_Group>Taipei-Area>TPE-Senior>CKHS>CK52ND,ck52nd319
D_Group>Taipei-Area>TPE-Senior>CKHS>CK52ND,ck52nd320
D_Group>Taipei-Area>TPE-Senior>CKHS>CK52ND,ck52nd321
D_Group>Taipei-Area>TPE-Senior>CKHS>CK52ND,ck52nd322
D_Group>Taipei-Area>TPE-Senior>CKHS>CK52ND,ck52nd325
D_Group>Taipei-Area>TPE-Senior>CKHS>CK52ND,ck52nd333
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th327
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th328
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th329
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th330
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th331
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th332
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th333
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54th334
D_Group>Taipei-Area>TPE-Senior>CKHS>CK54TH,ck54thHsin
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st106
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st107
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st116
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st119
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st120
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st201
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st302
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st303
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st305
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st306
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st307
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st308
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st309
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st310
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st311
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st313
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st314
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st315
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st316
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st318
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st319
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st320
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st321
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st322
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st323
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st324
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th101
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th128
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th131
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th301
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th302
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th303
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th304
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th305
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th306
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th307
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th308
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th309
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th310
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th311
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th312
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th313
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th314
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th315
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th316
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th317
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th318
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th320_28
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th321
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th322
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th323
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th324
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th325
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th109
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th111
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th117
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th122
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th131
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th133
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th303
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th304
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th305
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th306
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th308
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th309
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th310
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th311
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th312
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th313
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th314
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th315
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th316
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th317
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th318
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th319
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th320_21
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th322
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th324
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th325
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th326
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th327
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st325
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st327
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st328
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st329
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st330
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st331
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st332
D_Group>Taipei-Area>TPE-Senior>CKHS>CK51ST,ck51st333
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th326
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th327
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th329
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th330
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th331
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th332
D_Group>Taipei-Area>TPE-Senior>CKHS>CK50TH,ck50th333
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th329
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th330
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th332
D_Group>Taipei-Area>TPE-Senior>CKHS>CK49TH,ck49th333
D_Group>Taipei-Area>TPE-Senior>CKHS>CK48TH,ck48th301
D_Group>Taipei-Area>TPE-Senior>CKHS>CK48TH,ck48th302
D_Group>Taipei-Area>TPE-Senior>CKHS>CK48TH,ck48th303
D_Group>Taipei-Area>TPE-Senior>CKHS>CK48TH,ck48th304
D_Group>Taipei-Area>TPE-Senior>CKHS>CK48TH,ck48th306
D_Group>Taipei-Area>TPE-Senior>CKHS>CK48TH,ck48th307
D_Group>Taipei-Area>TPE-Senior>CKHS>CK48TH,ck48th308
D_Group>Taipei-Area>TPE-Senior>CKHS>CK48TH,ck48th309
D_Group>Taipei-Area>TPE-Senior>CKHS>CK48TH,ck48th310
D_Group>Taipei-Area>TPE-Senior>CKHS>CK48TH,ck48th312
D_Group>Taipei-Area>TPE-Senior>CKHS>CK48TH,ck48th313
D_Group>Taipei-Area>TPE-Senior>CKHS>CK48TH,ck48th315
D_Group>Taipei-Area>TPE-Senior>CKHS>CK48TH,ck48th316
D_Group>Taipei-Area>TPE-Senior>CKHS>CK48TH,ck48th317
D_Group>Taipei-Area>TPE-Senior>CKHS>CK48TH,ck48th319
D_Group>Taipei-Area>TPE-Senior>CKHS>CK48TH,ck48th320
D_Group>Taipei-Area>TPE-Senior>CKHS>CK48TH,ck48th323
D_Group>Taipei-Area>TPE-Senior>CKHS>CK48TH,ck48th324
D_Group>Taipei-Area>TPE-Senior>CKHS>CK48TH,ck48th325
D_Group>Taipei-Area>TPE-Senior>CKHS>CK48TH,ck48th326
D_Group>Taipei-Area>TPE-Senior>CKHS>CK48TH,ck48th327
D_Group>Taipei-Area>TPE-Senior>CKHS>CK48TH,ck48th328
D_Group>Taipei-Area>TPE-Senior>CKHS>CK48TH,ck48th329
D_Group>Taipei-Area>TPE-Senior>CKHS>CK48TH,ck48th330
D_Group>Taipei-Area>TPE-Senior>CKHS>CK48TH,ck48th331
D_Group>Taipei-Area>TPE-Senior>CKHS>CK48TH,ck48th332
D_Group>Taipei-Area>TPE-Senior>CKHS>CK48TH,ck48th333
D_Group>Taipei-Area>TPE-Senior>CKHS>CK47TH,ck47th301
D_Group>Taipei-Area>TPE-Senior>CKHS>CK47TH,ck47th305
D_Group>Taipei-Area>TPE-Senior>CKHS>CK47TH,ck47th306
D_Group>Taipei-Area>TPE-Senior>CKHS>CK47TH,ck47th310
D_Group>Taipei-Area>TPE-Senior>CKHS>CK47TH,ck47th314
D_Group>Taipei-Area>TPE-Senior>CKHS>CK47TH,ck47th318
D_Group>Taipei-Area>TPE-Senior>CKHS>CK47TH,ck47th320
D_Group>Taipei-Area>TPE-Senior>CKHS>CK47TH,ck47th324
D_Group>Taipei-Area>TPE-Senior>CKHS>CK47TH,ck47th325
D_Group>Taipei-Area>TPE-Senior>CKHS>CK47TH,ck47th326
D_Group>Taipei-Area>TPE-Senior>CKHS>CK47TH,ck47th330
D_Group>Taipei-Area>TPE-Senior>CKHS>CK47TH,ck47th331
D_Group>Taipei-Area>TPE-Senior>CKHS>CK47TH,ck47th332
D_Group>Taipei-Area>TPE-Senior>CKHS>CK47TH,ck47th333
D_Group>Taipei-Area>TPE-Senior>CKHS>CK46TH,ck46th318
D_Group>Taipei-Area>TPE-Senior>CKHS>CK46TH,ck46th323
D_Group>Taipei-Area>TPE-Senior>CKHS>CK46TH,ck46th331
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS37,CM37th03
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS37,CM37th04
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS37,CM37th08
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS37,CM37th11
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS37,CM37th12
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS37,CM37th13
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS37,CM37th14
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS37,CM37th15
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS37,CM37th18
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS37,CM37th19
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS37,CM37th21
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS37,CM37th22
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS37,CM37th24
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS36,CM36th03
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS36,CM36th05
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS36,CM36th12
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS36,CM36th13
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS36,CM36th16
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS36,CM36th17
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS36,CM36th22
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS36,CM36th24
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS35,CM35th06
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS35,CM35th07
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS35,CM35th10
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS35,CM35th11
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS35,CM35th12
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS35,CM35th13
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS35,CM35th15
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS35,CM35th17
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS35,CM35th18
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS35,CM35th19
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS35,CM35th23
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS34,CM34th01
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS34,CM34th03
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS34,CM34th05
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS34,CM34th06
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS34,CM34th08
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS34,CM34th09
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS34,CM34th10
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS34,CM34th12
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS34,CM34th13
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS34,CM34th14
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS34,CM34th15
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS34,CM34th17
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS34,CM34th18
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS34,CM34th19
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS34,CM34th21
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS34,CM34th23
D_Group>Taipei-Area>TPE-Senior>ChingmeiGSH>CMHS34,CM34th24
D_Group>ST_College>ST-north>NTUST>NTUST-DT,NTUST-DT94-1
D_Group>ST_College>ST-north>NTUST>NTUST-DT,NTUST-DT95-1
D_Group>ST_College>ST-north>NTUST>NTUST-DT,NTUST-DT92-1
D_Group>ST_College>ST-north>NTUST>NTUST-DT,NTUST-DT93-2
D_Group>ST_College>ST-north>NTUST>NTUST-DT,NTUST-DC-B96
D_Group>ST_College>ST-north>NTUST>NTUST-DT,NTUST-DC-B97
D_Group>ST_College>ST-north>NTUST>NTUST-TX,NTUST-TX-B92
D_Group>ST_College>ST-north>NTUST>NTUST-TX,NTUST-TX-B95
D_Group>ST_College>ST-north>NTUST>NTUST-TX,NTUST-TX-B96
D_Group>ST_College>ST-north>NTUST>NTUST-TX,PEbasketball
D_Group>ST_College>ST-north>NTUST>NTUST-Fin,NTUSTfinM93
D_Group>ST_College>ST-north>NTUST>NTUST-Fin,NTUSTfinM97
D_Group>ST_College>ST-north>NTUST>NTUST-Fin,NTUSTfinM98
D_Group>ST_College>ST-north>NTUST>NTUST-Fin,NTUSTfinM99
D_Group>ST_College>ST-north>NTUST>NTUST_CLUB,NTUST_BD
D_Group>ST_College>ST-north>NTUST>NTUST_CLUB,NTUST_bike
D_Group>ST_College>ST-north>NTUST>NTUST_CLUB,NTUST_MB
D_Group>ST_College>ST-north>NTUST>NTUST_CLUB,NTUST_Mt
D_Group>ST_College>ST-north>NTUST>NTUST_CLUB,NTUST_POOL
D_Group>ST_College>ST-north>NTUST>NTUST_CLUB,NTUST_STUDY
D_Group>ST_College>ST-north>NTUST>NTUST_CLUB,NTUST_sweety
D_Group>ST_College>ST-north>NTUST>NTUST_CLUB,NTUST_Trans
D_Group>ST_College>ST-north>NTUST>NTUST_CLUB,NTUST_Tutor
D_Group>ST_College>ST-north>NTUST>NTUST_CLUB,NTUSTRockLab
D_Group>ST_College>ST-north>NTUST>NTUST_CLUB,NTUSTSG
D_Group>ST_College>ST-north>NTUST>NTUST_CLUB,NTUSTvictual
D_Group>ST_College>ST-north>NTUST>NTUST_CLUB,NTUST_BSTEAM
D_Group>ST_College>ST-north>NTUST>NTUST_CLUB,NTUST_tennis
D_Group>ST_College>ST-north>NTUST>NTUST_CLUB,NTUST_Volley
D_Group>ST_College>ST-north>NTUST>NTUST-TIM,NTUST-TIM96
D_Group>ST_College>ST-north>NTUST>NTUST-TIM,NTUST-TIM97
D_Group>ST_College>ST-north>NTUST>NTUST-TIM,NTUST-TIM98
D_Group>ST_College>ST-north>NTUST>NTUST-MBA,NTUST-MBA93
D_Group>ST_College>ST-north>NTUST>NTUST-MBA,NTUST-MBA95
D_Group>ST_College>ST-north>NTUST>NTUST-MBA,NTUST-MBA96
D_Group>ST_College>ST-north>NTUST>NTUST-MBA,NTUST-MBA97
D_Group>ST_College>ST-north>NTUST>NTUST-MBA,NTUST-MBA98
D_Group>ST_College>ST-north>NTUST>NTUST-MBA,NTUST-MBA99
D_Group>ST_College>ST-north>NTUST>NTUST-MBA,NTUST-SUMMER
D_Group>ST_College>ST-north>NTUST>NTUST-IM,NTUST-IM-B94
D_Group>ST_College>ST-north>NTUST>NTUST-IM,NTUST-IM-M95
D_Group>ST_College>ST-north>NTUST>NTUST-IM,NTUST-IM-M96
D_Group>ST_College>ST-north>NTUST>NTUST-IM,NTUST-IM-M97
D_Group>ST_College>ST-north>NTUST>NTUST-IM,NTUST-IM-M99
D_Group>Taipei-Area>TPE-Senior>YCSH,YCSH-ETS
D_Group>Taipei-Area>TPE-Senior>YCSH,YCSH-NCCU
D_Group>Taipei-Area>TPE-Senior>YCSH,YCSH_7_313
D_Group>Taipei-Area>TPE-Senior>YCSH,YCSH_alumni
D_Group>Taipei-Area>TPE-Senior>YungpingHS,Yup-Paradise
D_Group>Taipei-Area>TPE-Senior>NHSH,NeiHu701
D_Group>Taipei-Area>TPE-Senior>NHSH,NEIHU704
D_Group>Taipei-Area>TPE-Senior>NHSH,NH11th305309
D_Group>Taipei-Area>TPE-Senior>NHSH,NH11th307
D_Group>Taipei-Area>TPE-Senior>NHSH,NH12th310
D_Group>Taipei-Area>TPE-Senior>NHSH,NH12th316
D_Group>Taipei-Area>TPE-Senior>NHSH,NH13th318
D_Group>Taipei-Area>TPE-Senior>NHSH,NH13th319
D_Group>Taipei-Area>TPE-Senior>NHSH,NH14th305
D_Group>Taipei-Area>TPE-Senior>NHSH,NH14th316
D_Group>Taipei-Area>TPE-Senior>NHSH,NHCC
D_Group>Taipei-Area>TPE-Senior>NHSH,NHCG
D_Group>Taipei-Area>TPE-Senior>NHSH,NHFC
D_Group>Taipei-Area>TPE-Senior>NHSH,NHSH12th305
D_Group>Taipei-Area>TPE-Senior>NHSH,NHSH13th305
D_Group>Taipei-Area>TPE-Senior>NHSH,NHSH13th310
D_Group>Taipei-Area>TPE-Senior>NHSH,NHSH13th315
D_Group>Taipei-Area>TPE-Senior>NHSH,NHSH14th319
D_Group>Taipei-Area>TPE-Senior>NHSH,NHSH16th308
D_Group>Taipei-Area>TPE-Senior>NHSH,NHSH16th309
D_Group>Taipei-Area>TPE-Senior>NHSH,NHSH18th316
D_Group>Taipei-Area>TPE-Senior>NHSH,NHSH_Alumnus
D_Group>Taipei-Area>TPE-Senior>NHSH,NTNU-NeiHu
D_Group>Taipei-Area>TPE-Senior>NHSH,NTU-NeiHu
D_Group>Taipei-Area>TPE-Senior>CHSH,CH-Wind-Band
D_Group>Taipei-Area>TPE-Senior>CHSH,CH12th308
D_Group>Taipei-Area>TPE-Senior>CHSH,CH14th302
D_Group>Taipei-Area>TPE-Senior>CHSH,CH312
D_Group>Taipei-Area>TPE-Senior>CHSH,ch4th301
D_Group>Taipei-Area>TPE-Senior>CHSH,CH4th313
D_Group>Taipei-Area>TPE-Senior>CHSH,CH7th305
D_Group>Taipei-Area>TPE-Senior>CHSH,CH7th310
D_Group>Taipei-Area>TPE-Senior>CHSH,CH8th306
D_Group>Taipei-Area>TPE-Senior>CHSH,CH8th309
D_Group>Taipei-Area>TPE-Senior>CHSH,CH8th311
D_Group>Taipei-Area>TPE-Senior>CHSH,CH8th314
D_Group>Taipei-Area>TPE-Senior>CHSH,ChungHo_Talk
D_Group>Taipei-Area>TPE-Senior>CHSH,NTU-ChungHo
D_Group>Taipei-Area>TPE-Senior>TFG,GreenLand
D_Group>Taipei-Area>TPE-Senior>CCSH,CCSH-gay
D_Group>Taipei-Area>TPE-Senior>CCSH,CCSH_82_315
D_Group>Taipei-Area>TPE-Senior>CCSH,CCSH_82_316
D_Group>Taipei-Area>TPE-Senior>CCSH,CCSH_83_319
D_Group>Taipei-Area>TPE-Senior>CCSH,CCSH_84_319
D_Group>Taipei-Area>TPE-Senior>CCSH,CCSH_84_321
D_Group>Taipei-Area>TPE-Senior>CCSH,CCSH_86_312
D_Group>Taipei-Area>TPE-Senior>CCSH,CCSH_86_320
D_Group>Taipei-Area>TPE-Senior>CCSH,ccsh_86_325
D_Group>Taipei-Area>TPE-Senior>CCSH,CCSH_87_1423
